years,value,prev_return,exp_return,Sector,Name,period,revenueGrowth,grossProfitGrowth,ebitgrowth,operatingIncomeGrowth,netIncomeGrowth,epsgrowth,epsdilutedGrowth,weightedAverageSharesGrowth,weightedAverageSharesDilutedGrowth,dividendsperShareGrowth,operatingCashFlowGrowth,freeCashFlowGrowth,tenYRevenueGrowthPerShare,fiveYRevenueGrowthPerShare,threeYRevenueGrowthPerShare,tenYOperatingCFGrowthPerShare,fiveYOperatingCFGrowthPerShare,threeYOperatingCFGrowthPerShare,tenYNetIncomeGrowthPerShare,fiveYNetIncomeGrowthPerShare,threeYNetIncomeGrowthPerShare,tenYShareholdersEquityGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,threeYShareholdersEquityGrowthPerShare,tenYDividendperShareGrowthPerShare,fiveYDividendperShareGrowthPerShare,threeYDividendperShareGrowthPerShare,receivablesGrowth,inventoryGrowth,assetGrowth,bookValueperShareGrowth,debtGrowth,rdexpenseGrowth,sgaexpensesGrowth
2022,86.08800010681152,-0.37622701661577707,,Healthcare,DXCM,FY,0.1884010618746171,0.12055935733412675,1.2303306727480046,1.2303306727480046,1.2055591467356173,0.5714285714285713,0.5471698113207546,0.006461617989144482,-0.003031716417910448,0,0.5129943502824859,4.716697936210132,19.5550450296213,2.5901385319169545,0.8448421099516593,15.273923628729301,5.451156740581943,0.9921055833319042,5.41807721123535,7.025320392799628,2.1582047909563875,18.537838432753684,3.5060174745196924,1.2602941232951947,0,0,0,0.38693369628621427,-0.14161768821718443,0.10858212024015133,-0.05924336694557682,0.14469206279503788,-0.19860973187686196,0.23405305367057372
2018,105.92965457313939,0.31783802271106754,-0.21362268587602184,Energy,FANG,FY,0.8058552282735781,0.7123506918555383,0.6706687382235298,0.6706687382235298,0.7535566840362377,0.6343434343434342,0.631578947368421,0.07350858831496644,0.07412374088936205,0,0.760590800393867,0.20507605631001338,35.98844353907178,3.2016664947540074,1.934340015557782,124.16080382985012,3.0332275633014802,1.2626084069318098,68.54107506677309,5.221453097264446,1.9251073873315607,34.16263713752663,5.5064245786080575,3.398657040405429,0,0,0,0.6927417718349143,3.124945103205973,1.7790154015224582,1.4284618815974681,2.005449120613448,0,0.474188250979627
2019,83.30067724930613,-0.21362268587602184,-0.6564034477337771,Energy,FANG,FY,0.8214768850723444,0.39896459133184053,1.408022255903315,1.408022255903315,-0.716202026317532,-0.8182941903584673,-0.8176178660049628,0.562701917378754,0.5614653718228516,0.9207980649302486,0.7475175854343706,0.4953918011593478,42.113529312252915,1.5837323390222546,2.4533660050506696,138.96316461084433,1.4786932454489048,2.78062443757966,13.265947863196919,-0.5997725358885903,1.6677986905199902,20.761580284424962,1.4447969202285094,0.6454592377265775,0,0,0,0.5686334524474508,-0.015171679531541124,0.0896157181755783,-0.38111637647335767,0.18727802089971846,0,0.14705460641688817
2020,28.62182550430298,-0.6564034477337771,1.5879517172894655,Energy,FANG,FY,-0.29036326942482343,-0.5975,-0.7752670501232539,-0.7752670501232539,-20.466666666666665,-21.1156462585034,-21.1156462585034,-0.033744563987449,-0.035808670495535364,1.180730662523783,-0.22531089978054133,1.0764462809917354,13.773776276966586,1.5118985289059663,0.4400217877210247,57.57136302170861,1.0285714154158458,0.4703942985390597,-82.38974772884474,-2.3847370586194048,-6.976502056578474,10.915300213899991,0.8699952506967412,0.032408788266604566,0,0,0,-0.2894308943089431,-0.10810810810810811,-0.2512430410947261,-0.31307169649573025,0.08266617017315211,0,-0.15384615384615385
2021,74.07190246582032,1.5879517172894655,0.6683689863179536,Energy,FANG,FY,1.416281549946676,5.569875776397516,6.3144424131627055,6.3144424131627055,1.4670376712328768,1.41393304024349,1.41393304024349,0.11816351850914063,0.11816351850914063,0.18232608775125014,0.8621340887629839,21.22972972972973,16.8761587817629,4.480610831017284,0.8498387574472194,15.615856856158764,4.047829348378606,0.4930918911186957,513.4496037812295,6.619423957658506,0.5281971338822943,12.47309233022331,0.38950850840055723,-0.4773835529416306,0,0,3.952460403653537,0.5354691075514875,0.8787878787878788,0.29961972870196946,0.22931355757639177,0.14995700773860704,0,0.6590909090909091
2022,123.57926483154297,0.6683689863179536,,Energy,FANG,FY,0.4187141385905547,0.6019853462538407,0.6265933516620845,0.6265933516620845,1.010082493125573,1.0106209150326797,1.0106209150326797,-0.000588758116653363,-0.000588758116653363,4.041429721129391,0.6037018255578094,0.7142857142857143,25.950942132611278,3.417351398955528,1.252874616014188,25.667174524336538,2.929332995279675,1.1424984695051728,76.68256291318843,4.020688966122788,15.924501526574865,5.805324122366445,0.5767667022235086,0.049124811886738146,0,0,11.99849345308564,0.4992548435171386,0.08064516129032258,0.14459778146563018,0.24237606521337582,-0.06564976820696874,0,-0.0136986301369863
2018,100.94379143965871,0.05183641870760303,0.09420982504486286,Real Estate,DLR,FY,0.23944965027454018,0.2449339324575144,0.2182430560941291,0.2182430560941291,0.33427589734913943,0.2222222222222222,0.2222222222222222,0.1837075422063134,0.18169962087788188,0.09943761248254555,0.35377429016764306,0.35377429016764306,0.9295327268491922,0.27626918644808873,0.15925433767048897,1.12475477331411,0.3105624966283478,0.1630389291155187,0.6354735053565203,-0.345944054663657,-0.250856604171872,1.2061700552252526,0.6955720311142404,0.46996735109577453,1.3911250968981046,0.3021837092618128,0.1395600405294174,0.08422020141344035,0,0.110367778131029,-0.19523147329241405,0.2836130581787749,0,0.01535186925102365
2019,110.45368837055408,0.09420982504486286,0.18988797341433372,Real Estate,DLR,FY,0.053426612632686006,0.03529420168508855,0.08080947712477742,0.08080947712477742,0.7502430218025274,0.9586776859504134,0.9421487603305786,0.01111660865592578,0.013585488192628264,0.05911713753446039,0.09275303105988202,0.09275303105988202,0.8363391158021608,0.2640412399377354,0.07833487534587884,0.9446166605807822,0.4694731516135522,0.19444941767354945,1.41115100598671,0.8439102002060669,-0.02081947086568406,1.3103020663967497,0.6218406853855565,0.3954361622401902,1.4196066496168636,0.24640089903487342,0.18514623899531532,0.019624792654720464,0,-0.02939255963018838,-0.008921002999260646,-0.025716573440349704,0,0.2582810206261531
2020,131.42751541137696,0.18988797341433372,0.11326794205797497,Real Estate,DLR,FY,0.21636517793459575,0.18416220238828626,-0.061736913406763544,-0.061736913406763544,-0.3852604780245653,-0.5738396624472574,-0.574468085106383,0.2485202086541139,0.25320535279840894,-0.004149913175141985,0.12730997207720615,0.12730997207720615,0.46154288467943455,0.17665778769816431,0.06281070074883445,0.5401032678583556,0.13491359841795234,0.11601593404167002,0.12889257447356464,-0.36150481767888026,-0.03928649549997648,1.9252047274939217,1.0926709925988791,0.14568241964155987,0.9254354390636145,0.20191892355756216,0.15960092028130823,0.9741702973149025,0,0.5639017742703126,0.4364317398490004,0.36588819864520916,0,0.6259816783635819
2021,146.3140396118164,0.11326794205797497,-0.2595777022758621,Real Estate,DLR,FY,0.13430494703747226,0.10997407967876781,0.2447922084910229,0.2447922084910229,3.795873760528841,4.891089108910891,4.94,0.08602878134864032,0.07884642488467677,0.02471366175217765,-0.0025273345322497378,-0.0025273345322497378,0.45151047022933566,0.09726252031337532,0.060131979010054855,0.4789715388920364,-0.009452733392480667,-0.10375196510218279,2.8105262908995625,1.12904448490572,2.763735344350595,1.4860997255800257,0.875551814146551,0.3320709761478365,0.6759593532807078,0.2093957402154728,0.08078793348678431,0.11376015360356552,0,0.008129133895721154,-0.06430544925371141,0.01265569421966965,0,0.1467302844092791
2022,108.33417739868165,-0.2595777022758621,,Real Estate,DLR,FY,0.059611105352151354,0.008773567785081898,-0.14991160057002142,-0.14991160057002142,-0.7789264236724803,-0.8016806722689076,-0.813131313131313,0.01366138596335959,0.05189215527042391,0.03762213740269425,-0.02516701640438296,-0.02516701640438296,0.48192910515446125,0.16037405044766329,0.0636787721122562,0.23471803362066035,-0.014248660464095049,-0.2024741786175569,-0.2742060979618346,-0.07473904142227439,-0.5257952490371639,1.048151262646655,0.032818400309380824,0.29492528319376543,0.5707621263559199,0.2329637449937875,0.05885312009419695,0.4429979113352121,0,0.1406516328490089,-0.03655790581826813,0.20771173385305217,0,0.009850585654567277
2018,70.07683001066509,0.31991199837161965,0.08320453076530998,Financial Services,DFS,FY,0.08204506416085683,0.08204506416085683,0.10626808100289296,0.10626808100289296,0.3063363506431634,0.43830570902394106,0.43726937269372695,-0.08021390374331551,-0.07754010695187166,0.13878469617404343,-0.0032642089093701996,-0.01062124248496994,1.3323641559025243,0.8359003851461405,0.5567188119549626,1.1161608432395003,1.0809514914270224,0.7110484727435104,2.1513713519883164,0.5651421711703232,0.5164547286146745,0.9352081428964885,0.4517537065365425,0.2540117568194709,7.013408794920982,0.9505158244448331,0.36161661774666953,0,0,0.0899881233948819,0.11096580379027916,0.03426270607004482,0,0.10021629416005767
2019,75.90753976922286,0.08320453076530998,-0.3065061528623697,Financial Services,DFS,FY,0.07003455037818657,0.07003455037818657,0.10965829846582985,0.10965829846582985,0.07840991976659373,0.16389244558258648,0.16559691912708602,-0.06976744186046512,-0.07246376811594203,0.11589673913043476,0.19360431516085533,0.19748835325096212,1.9260599092866888,0.9516257225433529,0.5938890949554898,1.720229589478452,1.3380750130684789,0.7721610169491526,5.573633420307327,0.8377825010761947,0.5639168930213121,2.122646791289432,0.5377610247889348,0.32553624260355046,0.152316222435657,0.7714534261241969,0.4109010214007782,0,0,0.061632736687217124,0.14541105121293818,-0.05608197443807845,0,-0.141218872870249
2020,52.641411781311035,-0.3065061528623697,1.2684353879699062,Financial Services,DFS,FY,-0.032376298106292,-0.032376298106292,-0.48153967007069914,-0.48153967007069914,-0.6141359485965505,-0.6039603960396039,-0.6035242290748899,-0.040625,-0.040625,0.04780258198748233,0,0.0038903924221921514,1.7704810569247007,0.8060698363284436,0.36484355638319,2.0304801064688065,1.28845701999192,0.44935128616961123,-0.09534437887913981,-0.2929213717368215,-0.337773687796112,1.331340540962346,0.374089572936002,0.21734626376110866,8.280680935241929,0.5920559122102399,0.331512031102238,0,0,-0.009710867047966596,-0.043352222490484676,-0.17353410373137232,0,-0.025944296070202214
2021,119.41364135742188,1.2684353879699062,-0.19421890786538287,Financial Services,DFS,FY,0.09009740259740259,0.09009740259740259,1.4842424242424241,1.4842424242424241,3.7756354075372482,3.958333333333334,3.9527777777777775,-0.02280130293159609,-0.02280130293159609,0.12993055555555563,-0.028566817301484828,-0.018534119629317607,1.7165346922775384,0.7933234421364986,0.2942160799327669,2.4043669845445574,0.8363050847457627,0.3295678417774352,2.986507868991919,2.0740284162139573,1.2786968149769027,1.33584118302441,0.5985869469221939,0.3813572926025758,4.234066985645933,0.6704280155642025,0.32115942028985517,-0.03177966101694915,0,-0.0234478115671146,0.26064437094205556,-0.047737865448896,0,0.09518213866039953
2022,96.22125434875488,-0.19421890786538287,,Financial Services,DFS,FY,0.10341689418383387,0.10341689418383387,-0.07209075384240059,-0.07209075384240059,-0.1939805468893375,-0.19831932773109248,-0.1974200785193493,0.023333333333333334,0.023333333333333334,0.08014258496711942,0.18624356205349726,0.18523605150214592,1.5619957952572274,0.6416773549316922,0.21317383346319232,2.207223360892973,0.6701691709572345,0.20115320801694067,1.8091099711192289,1.5490779694999788,0.548184124459269,1.1324219200852952,0.6318524428771201,0.28238616996176297,1.7834651776019856,0.6250919407376274,0.2788284985020836,113.60175054704595,0,0.19399140073656138,0.0633449425886048,-0.005883225391803036,0,0.1351931330472103
2018,109.22389221191406,0.1457656964111793,0.2320571044452031,Communication Services,DIS,FY,0.07793314833959047,0.07559099512705891,0.06948749369278455,0.06948749369278455,0.40289532293986635,0.4659685863874345,0.46924428822495584,-0.04400510204081633,-0.044993662864385296,0.07597839595858716,0.15814631775095195,0.12729357798165136,0.980202358831052,0.5774779894780916,0.28019773911983126,2.309532833371348,0.8079933102531042,0.4808497320088296,2.5879985045372473,1.45444116155664,0.6985006627340361,0.9025145144665019,0.28346096617039274,0.23790499299739046,3.7756235080415057,1.2708391697183823,-0.07209660069385691,0.08120004633383528,0.013838310269482883,0.029324870287820104,0.23485549323818056,-0.17464710766675892,0,0.08365949119373776
2019,134.5700723748458,0.2320571044452031,-0.036223294992535515,Communication Services,DIS,FY,0.17054211394151494,-0.5562752733263442,-0.12152052301678237,-0.12152052301678237,-0.12255913637085251,-0.20476190476190484,-0.20574162679425836,0.104736490993996,0.10550763105507631,0.04196199613910749,-0.5378803777544596,-0.8240081383519837,1.1569662760530992,0.4975296139036375,0.23015003094871878,0.46205096503880766,-0.29027740730861556,-0.508189398451459,2.7463030403959396,0.5484215631152561,0.15789284837934564,1.952835038775942,1.0771665470703415,1.0207539229922773,4.007156915369476,1.0171404682274248,0.23121440252636333,0.6585601028497965,0.1846264367816092,0.9674232743057668,0.64949581324743,1.2509341764874964,0,0.3025959367945824
2020,129.69550094604492,-0.036223294992535515,0.39002507181306423,Communication Services,DIS,FY,-0.060112117291936176,-0.6798582398109864,-0.5793309805125058,-0.5793309805125058,-1.2209155056992944,-1.2020958083832334,-1.2033132530120483,0.09178743961352658,0.08523409363745499,-0.4978999495621074,0.1531940660006055,1.0786127167630057,0.8195558527908668,0.16773247061462804,0.028495873753567453,0.2266409283290776,-0.34570890966864254,-0.46473620173807806,-1.6526674281350275,-1.272968782663229,-1.2358397224904902,1.3595927473442955,0.7588508245839815,0.7545180080945125,1.5741514656656141,-0.5145495479878308,-0.43708127477061737,-0.17912279568503325,-0.04002425712553062,0.038998061695809966,-0.13862854709914796,0.24777593325671476,0,0.07174421627242007
2021,180.2799980163574,0.39002507181306423,-0.4044264428875677,Communication Services,DIS,FY,0.03104545176484982,-0.035582498682129676,-0.15721320445011855,-0.15721320445011855,1.816953316953317,1.8148148148148149,1.8074074074074076,0.004424778761061947,0.011061946902654867,-1,-0.2692307692307692,-0.4468854282536151,0.7049303269271228,0.08706729892091374,-0.06367483999947234,-0.1768569094466119,-0.6220581135719028,-0.6785430274286471,-0.5708110602287964,-0.8094380011417811,-0.8692845011410104,1.4495462148533034,0.8359963390252979,0.49868236795273163,-1,-1,-1,0.051857097891092226,-0.15919140871762477,0.010220839597318766,0.05479461946106371,-0.07201337245002389,0,0.09281267685342388
2022,107.36999969482422,-0.4044264428875677,,Communication Services,DIS,FY,0.22700169094307157,0.8502323039081716,0.4972949578013417,0.4972949578013417,0.5764411027568922,0.5727272727272725,0.5779816513761467,0.003303964757709251,-0.0005470459518599562,0,0.07957607328902461,-0.4635495223730518,0.926551653892595,0.291146669148062,0.08071450987854363,-0.2571378413140589,-0.5809639100027186,-0.1731097664930894,-0.45500378455507423,-0.6986008669100012,-0.7414091525942798,1.3528746427190894,0.979019641471052,-0.02841064267867236,-1,-1,-1,-0.05348993790678537,0.30879038317054847,0.00010805023353584566,0.06936106767343922,-0.1109620262471051,0,0.2123992010061404
2019,152.9911884508635,0.45585332178919824,0.2937979788472762,Consumer Defensive,DG,FY,0.09177619311552013,0.08066501056103152,0.05403278584015085,0.05403278584015085,0.03282216561833966,0.06205673758865258,0.06039076376554171,-0.027849576882580985,-0.02654721558558091,0.11442042535747245,0.18946811178908257,0.21937226777611255,1.9296927240050006,0.7826765351927627,0.39649357724118606,3.45577930097844,1.1517853140335044,0.7267238663397333,16.56670044101573,0.888118567691774,0.5143694638706519,1.709595622786824,0.4465649356141186,0.32459332158695314,0,0,0.3171228827697367,-0.46608784002216785,0.13521075636771704,0.05489589244502897,0.07761641063494444,-0.0469959992787657,0,0.09092150613182097
2020,197.93969039916993,0.2937979788472762,0.09251268188395745,Consumer Defensive,DG,FY,0.08308005570956506,0.08780143697934487,0.08788804643562888,0.08788804643562888,0.07743640655513277,0.11519198664440726,0.11222780569514237,-0.03244140195401631,-0.030258732227814344,0.10448831372813729,0.04406148678593921,0.03121340931186443,1.9600785473275335,0.7427815125738934,0.38415907744354666,3.2110676649948866,1.0212421488219616,0.5289470418583916,5.347544856352466,0.9087722193766291,0.5009282385022363,1.4872862976460817,0.3937910569751781,0.35942747448835477,0,0,0.2776309744042071,0.32407791848314993,0.1415287854246664,0.728644222320475,0.07944597145617649,3.0829831500092504,0,0.08776921015745932
2021,216.25162200927736,0.09251268188395745,0.11257652207678315,Consumer Defensive,DG,FY,0.21592822043892598,0.2626675671196143,0.5440033114653843,0.5440033114653843,0.5503443685020335,0.6017964071856287,0.5993975903614458,-0.03267161925472226,-0.030912261970120387,0.12327040071177432,0.7319760786202668,0.9600083955255978,2.557830628711391,0.9649713968177902,0.5802195875406584,5.4591775151954485,2.336104535308917,1.3639380598293194,4.81132506562315,1.7027162928126092,0.8960976335696721,1.2577876910376662,0.4690198672442822,0.19511391964034375,0,0.6340740566487097,0.38259347635555896,0.1858316892483374,0.12201144873641392,0.13307902831814333,0.027410969649239735,0.1619257108184932,0,0.157972908908496
2022,240.59647750854492,0.11257652207678315,,Consumer Defensive,DG,FY,0.01403420332197632,0.008783021929007016,-0.09398370919034028,-0.09398370919034028,-0.09635148113971488,-0.042990654205607395,-0.04237288135593214,-0.056050062255460956,-0.05703866024728482,0.16730843867558953,-0.26065700607224834,-0.36965328228815714,2.3663976876728157,0.8690617734500359,0.5115444817134875,2.973855434012916,1.1441610485630014,0.5132607177199032,3.5583491320828142,1.302845245001576,0.7085165687092507,0.9538332724118771,0.3909400769352904,0.10446838155146114,0,0.6752335891015372,0.4482084099364641,0.07309387395328339,0.06990940598691524,0.017969831676785775,-0.004117320175262236,0.04826141784056766,0,0.059775014213235805
